Heuristic gradient (G) set to 0.0002
Experiment name: linear-cifar100-0.0002-#6
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Parallelism = 10
Training finished.
Saved as 16-03-2024_15-33-07_LENET_HEURISTIC_CIFAR100_linear-cifar100-0.0002-#6.json
